node_id,i,j,r_um,z_um,r_mm,z_mm
3448,45,42,35.000000,4.500000,3.5000000000e-02,4.5000000000e-03
3449,46,42,36.000000,4.500000,3.6000000000e-02,4.5000000000e-03
3450,47,42,37.000000,4.500000,3.7000000000e-02,4.5000000000e-03
3451,48,42,38.000000,4.500000,3.8000000000e-02,4.5000000000e-03
3452,49,42,39.000000,4.500000,3.9000000000e-02,4.5000000000e-03
3453,50,42,40.000000,4.500000,4.0000000000e-02,4.5000000000e-03
3454,51,42,41.000000,4.500000,4.1000000000e-02,4.5000000000e-03
3455,52,42,42.000000,4.500000,4.2000000000e-02,4.5000000000e-03
3456,53,42,43.000000,4.500000,4.3000000000e-02,4.5000000000e-03
3457,54,42,44.000000,4.500000,4.4000000000e-02,4.5000000000e-03
3458,55,42,45.000000,4.500000,4.5000000000e-02,4.5000000000e-03
3459,56,42,46.000000,4.500000,4.6000000000e-02,4.5000000000e-03
3460,57,42,47.000000,4.500000,4.7000000000e-02,4.5000000000e-03
3461,58,42,48.000000,4.500000,4.8000000000e-02,4.5000000000e-03
3462,59,42,49.000000,4.500000,4.9000000000e-02,4.5000000000e-03
3463,60,42,50.000000,4.500000,5.0000000000e-02,4.5000000000e-03
3464,61,42,52.500000,4.500000,5.2500000000e-02,4.5000000000e-03
3465,62,42,55.000000,4.500000,5.5000000000e-02,4.5000000000e-03
3466,63,42,57.500000,4.500000,5.7500000000e-02,4.5000000000e-03
3467,64,42,60.000000,4.500000,6.0000000000e-02,4.5000000000e-03
3468,65,42,62.500000,4.500000,6.2500000000e-02,4.5000000000e-03
3469,66,42,65.000000,4.500000,6.5000000000e-02,4.5000000000e-03
3470,67,42,67.500000,4.500000,6.7500000000e-02,4.5000000000e-03
3471,68,42,70.000000,4.500000,7.0000000000e-02,4.5000000000e-03
3472,69,42,72.500000,4.500000,7.2500000000e-02,4.5000000000e-03
3473,70,42,75.000000,4.500000,7.5000000000e-02,4.5000000000e-03
3474,71,42,77.500000,4.500000,7.7500000000e-02,4.5000000000e-03
3475,72,42,80.000000,4.500000,8.0000000000e-02,4.5000000000e-03
3476,73,42,82.500000,4.500000,8.2500000000e-02,4.5000000000e-03
3477,74,42,85.000000,4.500000,8.5000000000e-02,4.5000000000e-03
3478,75,42,87.500000,4.500000,8.7500000000e-02,4.5000000000e-03
3479,76,42,90.000000,4.500000,9.0000000000e-02,4.5000000000e-03
3480,77,42,92.500000,4.500000,9.2500000000e-02,4.5000000000e-03
3481,78,42,95.000000,4.500000,9.5000000000e-02,4.5000000000e-03
3482,79,42,97.500000,4.500000,9.7500000000e-02,4.5000000000e-03
3483,80,42,100.000000,4.500000,1.0000000000e-01,4.5000000000e-03
3484,0,43,0.000000,4.510000,0.0000000000e+00,4.5100000000e-03
3485,1,43,0.500000,4.510000,5.0000000000e-04,4.5100000000e-03
3486,2,43,1.000000,4.510000,1.0000000000e-03,4.5100000000e-03
3487,3,43,1.500000,4.510000,1.5000000000e-03,4.5100000000e-03
3488,4,43,2.000000,4.510000,2.0000000000e-03,4.5100000000e-03
3489,5,43,2.500000,4.510000,2.5000000000e-03,4.5100000000e-03
3490,6,43,3.000000,4.510000,3.0000000000e-03,4.5100000000e-03
3491,7,43,3.500000,4.510000,3.5000000000e-03,4.5100000000e-03
3492,8,43,4.000000,4.510000,4.0000000000e-03,4.5100000000e-03
3493,9,43,4.500000,4.510000,4.5000000000e-03,4.5100000000e-03
3494,10,43,5.000000,4.510000,5.0000000000e-03,4.5100000000e-03
3495,11,43,5.500000,4.510000,5.5000000000e-03,4.5100000000e-03
3496,12,43,6.000000,4.510000,6.0000000000e-03,4.5100000000e-03
3497,13,43,6.500000,4.510000,6.5000000000e-03,4.5100000000e-03
3498,14,43,7.000000,4.510000,7.0000000000e-03,4.5100000000e-03
3499,15,43,7.500000,4.510000,7.5000000000e-03,4.5100000000e-03
3500,16,43,8.000000,4.510000,8.0000000000e-03,4.5100000000e-03
3501,17,43,8.500000,4.510000,8.5000000000e-03,4.5100000000e-03
3502,18,43,9.000000,4.510000,9.0000000000e-03,4.5100000000e-03
3503,19,43,9.500000,4.510000,9.5000000000e-03,4.5100000000e-03
3504,20,43,10.000000,4.510000,1.0000000000e-02,4.5100000000e-03
3505,21,43,11.000000,4.510000,1.1000000000e-02,4.5100000000e-03
3506,22,43,12.000000,4.510000,1.2000000000e-02,4.5100000000e-03
3507,23,43,13.000000,4.510000,1.3000000000e-02,4.5100000000e-03
3508,24,43,14.000000,4.510000,1.4000000000e-02,4.5100000000e-03
3509,25,43,15.000000,4.510000,1.5000000000e-02,4.5100000000e-03
3510,26,43,16.000000,4.510000,1.6000000000e-02,4.5100000000e-03
3511,27,43,17.000000,4.510000,1.7000000000e-02,4.5100000000e-03
3512,28,43,18.000000,4.510000,1.8000000000e-02,4.5100000000e-03
3513,29,43,19.000000,4.510000,1.9000000000e-02,4.5100000000e-03
3514,30,43,20.000000,4.510000,2.0000000000e-02,4.5100000000e-03
3515,31,43,21.000000,4.510000,2.1000000000e-02,4.5100000000e-03
3516,32,43,22.000000,4.510000,2.2000000000e-02,4.5100000000e-03
3517,33,43,23.000000,4.510000,2.3000000000e-02,4.5100000000e-03
3518,34,43,24.000000,4.510000,2.4000000000e-02,4.5100000000e-03
3519,35,43,25.000000,4.510000,2.5000000000e-02,4.5100000000e-03
3520,36,43,26.000000,4.510000,2.6000000000e-02,4.5100000000e-03
3521,37,43,27.000000,4.510000,2.7000000000e-02,4.5100000000e-03
3522,38,43,28.000000,4.510000,2.8000000000e-02,4.5100000000e-03
3523,39,43,29.000000,4.510000,2.9000000000e-02,4.5100000000e-03
3524,40,43,30.000000,4.510000,3.0000000000e-02,4.5100000000e-03
3525,41,43,31.000000,4.510000,3.1000000000e-02,4.5100000000e-03
3526,42,43,32.000000,4.510000,3.2000000000e-02,4.5100000000e-03
3527,43,43,33.000000,4.510000,3.3000000000e-02,4.5100000000e-03
3528,44,43,34.000000,4.510000,3.4000000000e-02,4.5100000000e-03
3529,45,43,35.000000,4.510000,3.5000000000e-02,4.5100000000e-03
3530,46,43,36.000000,4.510000,3.6000000000e-02,4.5100000000e-03
3531,47,43,37.000000,4.510000,3.7000000000e-02,4.5100000000e-03
3532,48,43,38.000000,4.510000,3.8000000000e-02,4.5100000000e-03
3533,49,43,39.000000,4.510000,3.9000000000e-02,4.5100000000e-03
3534,50,43,40.000000,4.510000,4.0000000000e-02,4.5100000000e-03
3535,51,43,41.000000,4.510000,4.1000000000e-02,4.5100000000e-03
3536,52,43,42.000000,4.510000,4.2000000000e-02,4.5100000000e-03
3537,53,43,43.000000,4.510000,4.3000000000e-02,4.5100000000e-03
3538,54,43,44.000000,4.510000,4.4000000000e-02,4.5100000000e-03
3539,55,43,45.000000,4.510000,4.5000000000e-02,4.5100000000e-03
3540,56,43,46.000000,4.510000,4.6000000000e-02,4.5100000000e-03
3541,57,43,47.000000,4.510000,4.7000000000e-02,4.5100000000e-03
3542,58,43,48.000000,4.510000,4.8000000000e-02,4.5100000000e-03
3543,59,43,49.000000,4.510000,4.9000000000e-02,4.5100000000e-03
3544,60,43,50.000000,4.510000,5.0000000000e-02,4.5100000000e-03
3545,61,43,52.500000,4.510000,5.2500000000e-02,4.5100000000e-03
3546,62,43,55.000000,4.510000,5.5000000000e-02,4.5100000000e-03
3547,63,43,57.500000,4.510000,5.7500000000e-02,4.5100000000e-03
3548,64,43,60.000000,4.510000,6.0000000000e-02,4.5100000000e-03
3549,65,43,62.500000,4.510000,6.2500000000e-02,4.5100000000e-03
3550,66,43,65.000000,4.510000,6.5000000000e-02,4.5100000000e-03
3551,67,43,67.500000,4.510000,6.7500000000e-02,4.5100000000e-03
3552,68,43,70.000000,4.510000,7.0000000000e-02,4.5100000000e-03
3553,69,43,72.500000,4.510000,7.2500000000e-02,4.5100000000e-03
3554,70,43,75.000000,4.510000,7.5000000000e-02,4.5100000000e-03
3555,71,43,77.500000,4.510000,7.7500000000e-02,4.5100000000e-03
3556,72,43,80.000000,4.510000,8.0000000000e-02,4.5100000000e-03
3557,73,43,82.500000,4.510000,8.2500000000e-02,4.5100000000e-03
3558,74,43,85.000000,4.510000,8.5000000000e-02,4.5100000000e-03
3559,75,43,87.500000,4.510000,8.7500000000e-02,4.5100000000e-03
3560,76,43,90.000000,4.510000,9.0000000000e-02,4.5100000000e-03
3561,77,43,92.500000,4.510000,9.2500000000e-02,4.5100000000e-03
3562,78,43,95.000000,4.510000,9.5000000000e-02,4.5100000000e-03
3563,79,43,97.500000,4.510000,9.7500000000e-02,4.5100000000e-03
3564,80,43,100.000000,4.510000,1.0000000000e-01,4.5100000000e-03
3565,0,44,0.000000,4.520000,0.0000000000e+00,4.5200000000e-03
3566,1,44,0.500000,4.520000,5.0000000000e-04,4.5200000000e-03
3567,2,44,1.000000,4.520000,1.0000000000e-03,4.5200000000e-03
3568,3,44,1.500000,4.520000,1.5000000000e-03,4.5200000000e-03
3569,4,44,2.000000,4.520000,2.0000000000e-03,4.5200000000e-03
3570,5,44,2.500000,4.520000,2.5000000000e-03,4.5200000000e-03
3571,6,44,3.000000,4.520000,3.0000000000e-03,4.5200000000e-03
3572,7,44,3.500000,4.520000,3.5000000000e-03,4.5200000000e-03
3573,8,44,4.000000,4.520000,4.0000000000e-03,4.5200000000e-03
3574,9,44,4.500000,4.520000,4.5000000000e-03,4.5200000000e-03
3575,10,44,5.000000,4.520000,5.0000000000e-03,4.5200000000e-03
3576,11,44,5.500000,4.520000,5.5000000000e-03,4.5200000000e-03
3577,12,44,6.000000,4.520000,6.0000000000e-03,4.5200000000e-03
3578,13,44,6.500000,4.520000,6.5000000000e-03,4.5200000000e-03
3579,14,44,7.000000,4.520000,7.0000000000e-03,4.5200000000e-03
3580,15,44,7.500000,4.520000,7.5000000000e-03,4.5200000000e-03
3581,16,44,8.000000,4.520000,8.0000000000e-03,4.5200000000e-03
3582,17,44,8.500000,4.520000,8.5000000000e-03,4.5200000000e-03
3583,18,44,9.000000,4.520000,9.0000000000e-03,4.5200000000e-03
3584,19,44,9.500000,4.520000,9.5000000000e-03,4.5200000000e-03
3585,20,44,10.000000,4.520000,1.0000000000e-02,4.5200000000e-03
3586,21,44,11.000000,4.520000,1.1000000000e-02,4.5200000000e-03
3587,22,44,12.000000,4.520000,1.2000000000e-02,4.5200000000e-03
3588,23,44,13.000000,4.520000,1.3000000000e-02,4.5200000000e-03
3589,24,44,14.000000,4.520000,1.4000000000e-02,4.5200000000e-03
3590,25,44,15.000000,4.520000,1.5000000000e-02,4.5200000000e-03
3591,26,44,16.000000,4.520000,1.6000000000e-02,4.5200000000e-03
3592,27,44,17.000000,4.520000,1.7000000000e-02,4.5200000000e-03
3593,28,44,18.000000,4.520000,1.8000000000e-02,4.5200000000e-03
3594,29,44,19.000000,4.520000,1.9000000000e-02,4.5200000000e-03
3595,30,44,20.000000,4.520000,2.0000000000e-02,4.5200000000e-03
3596,31,44,21.000000,4.520000,2.1000000000e-02,4.5200000000e-03
3597,32,44,22.000000,4.520000,2.2000000000e-02,4.5200000000e-03
3598,33,44,23.000000,4.520000,2.3000000000e-02,4.5200000000e-03
3599,34,44,24.000000,4.520000,2.4000000000e-02,4.5200000000e-03
3600,35,44,25.000000,4.520000,2.5000000000e-02,4.5200000000e-03
3601,36,44,26.000000,4.520000,2.6000000000e-02,4.5200000000e-03
3602,37,44,27.000000,4.520000,2.7000000000e-02,4.5200000000e-03
3603,38,44,28.000000,4.520000,2.8000000000e-02,4.5200000000e-03
3604,39,44,29.000000,4.520000,2.9000000000e-02,4.5200000000e-03
3605,40,44,30.000000,4.520000,3.0000000000e-02,4.5200000000e-03
3606,41,44,31.000000,4.520000,3.1000000000e-02,4.5200000000e-03
3607,42,44,32.000000,4.520000,3.2000000000e-02,4.5200000000e-03
3608,43,44,33.000000,4.520000,3.3000000000e-02,4.5200000000e-03
3609,44,44,34.000000,4.520000,3.4000000000e-02,4.5200000000e-03
3610,45,44,35.000000,4.520000,3.5000000000e-02,4.5200000000e-03
3611,46,44,36.000000,4.520000,3.6000000000e-02,4.5200000000e-03
3612,47,44,37.000000,4.520000,3.7000000000e-02,4.5200000000e-03
3613,48,44,38.000000,4.520000,3.8000000000e-02,4.5200000000e-03
3614,49,44,39.000000,4.520000,3.9000000000e-02,4.5200000000e-03
3615,50,44,40.000000,4.520000,4.0000000000e-02,4.5200000000e-03
3616,51,44,41.000000,4.520000,4.1000000000e-02,4.5200000000e-03
3617,52,44,42.000000,4.520000,4.2000000000e-02,4.5200000000e-03
3618,53,44,43.000000,4.520000,4.3000000000e-02,4.5200000000e-03
3619,54,44,44.000000,4.520000,4.4000000000e-02,4.5200000000e-03
3620,55,44,45.000000,4.520000,4.5000000000e-02,4.5200000000e-03
3621,56,44,46.000000,4.520000,4.6000000000e-02,4.5200000000e-03
3622,57,44,47.000000,4.520000,4.7000000000e-02,4.5200000000e-03
3623,58,44,48.000000,4.520000,4.8000000000e-02,4.5200000000e-03
3624,59,44,49.000000,4.520000,4.9000000000e-02,4.5200000000e-03
3625,60,44,50.000000,4.520000,5.0000000000e-02,4.5200000000e-03
3626,61,44,52.500000,4.520000,5.2500000000e-02,4.5200000000e-03
3627,62,44,55.000000,4.520000,5.5000000000e-02,4.5200000000e-03
3628,63,44,57.500000,4.520000,5.7500000000e-02,4.5200000000e-03
3629,64,44,60.000000,4.520000,6.0000000000e-02,4.5200000000e-03
3630,65,44,62.500000,4.520000,6.2500000000e-02,4.5200000000e-03
3631,66,44,65.000000,4.520000,6.5000000000e-02,4.5200000000e-03
3632,67,44,67.500000,4.520000,6.7500000000e-02,4.5200000000e-03
3633,68,44,70.000000,4.520000,7.0000000000e-02,4.5200000000e-03
3634,69,44,72.500000,4.520000,7.2500000000e-02,4.5200000000e-03
3635,70,44,75.000000,4.520000,7.5000000000e-02,4.5200000000e-03
3636,71,44,77.500000,4.520000,7.7500000000e-02,4.5200000000e-03
3637,72,44,80.000000,4.520000,8.0000000000e-02,4.5200000000e-03
3638,73,44,82.500000,4.520000,8.2500000000e-02,4.5200000000e-03
3639,74,44,85.000000,4.520000,8.5000000000e-02,4.5200000000e-03
3640,75,44,87.500000,4.520000,8.7500000000e-02,4.5200000000e-03
3641,76,44,90.000000,4.520000,9.0000000000e-02,4.5200000000e-03
3642,77,44,92.500000,4.520000,9.2500000000e-02,4.5200000000e-03
3643,78,44,95.000000,4.520000,9.5000000000e-02,4.5200000000e-03
3644,79,44,97.500000,4.520000,9.7500000000e-02,4.5200000000e-03
3645,80,44,100.000000,4.520000,1.0000000000e-01,4.5200000000e-03
3646,0,45,0.000000,4.530000,0.0000000000e+00,4.5300000000e-03
3647,1,45,0.500000,4.530000,5.0000000000e-04,4.5300000000e-03
3648,2,45,1.000000,4.530000,1.0000000000e-03,4.5300000000e-03
3649,3,45,1.500000,4.530000,1.5000000000e-03,4.5300000000e-03
3650,4,45,2.000000,4.530000,2.0000000000e-03,4.5300000000e-03
3651,5,45,2.500000,4.530000,2.5000000000e-03,4.5300000000e-03
3652,6,45,3.000000,4.530000,3.0000000000e-03,4.5300000000e-03
3653,7,45,3.500000,4.530000,3.5000000000e-03,4.5300000000e-03
3654,8,45,4.000000,4.530000,4.0000000000e-03,4.5300000000e-03
3655,9,45,4.500000,4.530000,4.5000000000e-03,4.5300000000e-03
3656,10,45,5.000000,4.530000,5.0000000000e-03,4.5300000000e-03
3657,11,45,5.500000,4.530000,5.5000000000e-03,4.5300000000e-03
3658,12,45,6.000000,4.530000,6.0000000000e-03,4.5300000000e-03
3659,13,45,6.500000,4.530000,6.5000000000e-03,4.5300000000e-03
3660,14,45,7.000000,4.530000,7.0000000000e-03,4.5300000000e-03
3661,15,45,7.500000,4.530000,7.5000000000e-03,4.5300000000e-03
3662,16,45,8.000000,4.530000,8.0000000000e-03,4.5300000000e-03
3663,17,45,8.500000,4.530000,8.5000000000e-03,4.5300000000e-03
3664,18,45,9.000000,4.530000,9.0000000000e-03,4.5300000000e-03
3665,19,45,9.500000,4.530000,9.5000000000e-03,4.5300000000e-03
3666,20,45,10.000000,4.530000,1.0000000000e-02,4.5300000000e-03
3667,21,45,11.000000,4.530000,1.1000000000e-02,4.5300000000e-03
3668,22,45,12.000000,4.530000,1.2000000000e-02,4.5300000000e-03
3669,23,45,13.000000,4.530000,1.3000000000e-02,4.5300000000e-03
3670,24,45,14.000000,4.530000,1.4000000000e-02,4.5300000000e-03
3671,25,45,15.000000,4.530000,1.5000000000e-02,4.5300000000e-03
3672,26,45,16.000000,4.530000,1.6000000000e-02,4.5300000000e-03
3673,27,45,17.000000,4.530000,1.7000000000e-02,4.5300000000e-03
3674,28,45,18.000000,4.530000,1.8000000000e-02,4.5300000000e-03
3675,29,45,19.000000,4.530000,1.9000000000e-02,4.5300000000e-03
3676,30,45,20.000000,4.530000,2.0000000000e-02,4.5300000000e-03
3677,31,45,21.000000,4.530000,2.1000000000e-02,4.5300000000e-03
3678,32,45,22.000000,4.530000,2.2000000000e-02,4.5300000000e-03
3679,33,45,23.000000,4.530000,2.3000000000e-02,4.5300000000e-03
3680,34,45,24.000000,4.530000,2.4000000000e-02,4.5300000000e-03
3681,35,45,25.000000,4.530000,2.5000000000e-02,4.5300000000e-03
3682,36,45,26.000000,4.530000,2.6000000000e-02,4.5300000000e-03
3683,37,45,27.000000,4.530000,2.7000000000e-02,4.5300000000e-03
3684,38,45,28.000000,4.530000,2.8000000000e-02,4.5300000000e-03
3685,39,45,29.000000,4.530000,2.9000000000e-02,4.5300000000e-03
3686,40,45,30.000000,4.530000,3.0000000000e-02,4.5300000000e-03
3687,41,45,31.000000,4.530000,3.1000000000e-02,4.5300000000e-03
3688,42,45,32.000000,4.530000,3.2000000000e-02,4.5300000000e-03
3689,43,45,33.000000,4.530000,3.3000000000e-02,4.5300000000e-03
3690,44,45,34.000000,4.530000,3.4000000000e-02,4.5300000000e-03
3691,45,45,35.000000,4.530000,3.5000000000e-02,4.5300000000e-03
3692,46,45,36.000000,4.530000,3.6000000000e-02,4.5300000000e-03
3693,47,45,37.000000,4.530000,3.7000000000e-02,4.5300000000e-03
3694,48,45,38.000000,4.530000,3.8000000000e-02,4.5300000000e-03
3695,49,45,39.000000,4.530000,3.9000000000e-02,4.5300000000e-03
3696,50,45,40.000000,4.530000,4.0000000000e-02,4.5300000000e-03
3697,51,45,41.000000,4.530000,4.1000000000e-02,4.5300000000e-03
3698,52,45,42.000000,4.530000,4.2000000000e-02,4.5300000000e-03
3699,53,45,43.000000,4.530000,4.3000000000e-02,4.5300000000e-03
3700,54,45,44.000000,4.530000,4.4000000000e-02,4.5300000000e-03
3701,55,45,45.000000,4.530000,4.5000000000e-02,4.5300000000e-03
3702,56,45,46.000000,4.530000,4.6000000000e-02,4.5300000000e-03
3703,57,45,47.000000,4.530000,4.7000000000e-02,4.5300000000e-03
3704,58,45,48.000000,4.530000,4.8000000000e-02,4.5300000000e-03
3705,59,45,49.000000,4.530000,4.9000000000e-02,4.5300000000e-03
3706,60,45,50.000000,4.530000,5.0000000000e-02,4.5300000000e-03
3707,61,45,52.500000,4.530000,5.2500000000e-02,4.5300000000e-03
3708,62,45,55.000000,4.530000,5.5000000000e-02,4.5300000000e-03
3709,63,45,57.500000,4.530000,5.7500000000e-02,4.5300000000e-03
3710,64,45,60.000000,4.530000,6.0000000000e-02,4.5300000000e-03
3711,65,45,62.500000,4.530000,6.2500000000e-02,4.5300000000e-03
3712,66,45,65.000000,4.530000,6.5000000000e-02,4.5300000000e-03
3713,67,45,67.500000,4.530000,6.7500000000e-02,4.5300000000e-03
3714,68,45,70.000000,4.530000,7.0000000000e-02,4.5300000000e-03
3715,69,45,72.500000,4.530000,7.2500000000e-02,4.5300000000e-03
3716,70,45,75.000000,4.530000,7.5000000000e-02,4.5300000000e-03
3717,71,45,77.500000,4.530000,7.7500000000e-02,4.5300000000e-03
3718,72,45,80.000000,4.530000,8.0000000000e-02,4.5300000000e-03
3719,73,45,82.500000,4.530000,8.2500000000e-02,4.5300000000e-03
3720,74,45,85.000000,4.530000,8.5000000000e-02,4.5300000000e-03
3721,75,45,87.500000,4.530000,8.7500000000e-02,4.5300000000e-03
3722,76,45,90.000000,4.530000,9.0000000000e-02,4.5300000000e-03
3723,77,45,92.500000,4.530000,9.2500000000e-02,4.5300000000e-03
3724,78,45,95.000000,4.530000,9.5000000000e-02,4.5300000000e-03
3725,79,45,97.500000,4.530000,9.7500000000e-02,4.5300000000e-03
3726,80,45,100.000000,4.530000,1.0000000000e-01,4.5300000000e-03
3727,0,46,0.000000,4.540000,0.0000000000e+00,4.5400000000e-03
3728,1,46,0.500000,4.540000,5.0000000000e-04,4.5400000000e-03
3729,2,46,1.000000,4.540000,1.0000000000e-03,4.5400000000e-03
3730,3,46,1.500000,4.540000,1.5000000000e-03,4.5400000000e-03
3731,4,46,2.000000,4.540000,2.0000000000e-03,4.5400000000e-03
3732,5,46,2.500000,4.540000,2.5000000000e-03,4.5400000000e-03
3733,6,46,3.000000,4.540000,3.0000000000e-03,4.5400000000e-03
3734,7,46,3.500000,4.540000,3.5000000000e-03,4.5400000000e-03
3735,8,46,4.000000,4.540000,4.0000000000e-03,4.5400000000e-03
3736,9,46,4.500000,4.540000,4.5000000000e-03,4.5400000000e-03
3737,10,46,5.000000,4.540000,5.0000000000e-03,4.5400000000e-03
3738,11,46,5.500000,4.540000,5.5000000000e-03,4.5400000000e-03
3739,12,46,6.000000,4.540000,6.0000000000e-03,4.5400000000e-03
3740,13,46,6.500000,4.540000,6.5000000000e-03,4.5400000000e-03
3741,14,46,7.000000,4.540000,7.0000000000e-03,4.5400000000e-03
3742,15,46,7.500000,4.540000,7.5000000000e-03,4.5400000000e-03
3743,16,46,8.000000,4.540000,8.0000000000e-03,4.5400000000e-03
3744,17,46,8.500000,4.540000,8.5000000000e-03,4.5400000000e-03
3745,18,46,9.000000,4.540000,9.0000000000e-03,4.5400000000e-03
3746,19,46,9.500000,4.540000,9.5000000000e-03,4.5400000000e-03
3747,20,46,10.000000,4.540000,1.0000000000e-02,4.5400000000e-03
3748,21,46,11.000000,4.540000,1.1000000000e-02,4.5400000000e-03
3749,22,46,12.000000,4.540000,1.2000000000e-02,4.5400000000e-03
3750,23,46,13.000000,4.540000,1.3000000000e-02,4.5400000000e-03
3751,24,46,14.000000,4.540000,1.4000000000e-02,4.5400000000e-03
3752,25,46,15.000000,4.540000,1.5000000000e-02,4.5400000000e-03
3753,26,46,16.000000,4.540000,1.6000000000e-02,4.5400000000e-03
3754,27,46,17.000000,4.540000,1.7000000000e-02,4.5400000000e-03
3755,28,46,18.000000,4.540000,1.8000000000e-02,4.5400000000e-03
3756,29,46,19.000000,4.540000,1.9000000000e-02,4.5400000000e-03
3757,30,46,20.000000,4.540000,2.0000000000e-02,4.5400000000e-03
3758,31,46,21.000000,4.540000,2.1000000000e-02,4.5400000000e-03
3759,32,46,22.000000,4.540000,2.2000000000e-02,4.5400000000e-03
3760,33,46,23.000000,4.540000,2.3000000000e-02,4.5400000000e-03
3761,34,46,24.000000,4.540000,2.4000000000e-02,4.5400000000e-03
3762,35,46,25.000000,4.540000,2.5000000000e-02,4.5400000000e-03
3763,36,46,26.000000,4.540000,2.6000000000e-02,4.5400000000e-03
3764,37,46,27.000000,4.540000,2.7000000000e-02,4.5400000000e-03
3765,38,46,28.000000,4.540000,2.8000000000e-02,4.5400000000e-03
3766,39,46,29.000000,4.540000,2.9000000000e-02,4.5400000000e-03
3767,40,46,30.000000,4.540000,3.0000000000e-02,4.5400000000e-03
3768,41,46,31.000000,4.540000,3.1000000000e-02,4.5400000000e-03
3769,42,46,32.000000,4.540000,3.2000000000e-02,4.5400000000e-03
3770,43,46,33.000000,4.540000,3.3000000000e-02,4.5400000000e-03
3771,44,46,34.000000,4.540000,3.4000000000e-02,4.5400000000e-03
3772,45,46,35.000000,4.540000,3.5000000000e-02,4.5400000000e-03
3773,46,46,36.000000,4.540000,3.6000000000e-02,4.5400000000e-03
3774,47,46,37.000000,4.540000,3.7000000000e-02,4.5400000000e-03
3775,48,46,38.000000,4.540000,3.8000000000e-02,4.5400000000e-03
3776,49,46,39.000000,4.540000,3.9000000000e-02,4.5400000000e-03
3777,50,46,40.000000,4.540000,4.0000000000e-02,4.5400000000e-03
3778,51,46,41.000000,4.540000,4.1000000000e-02,4.5400000000e-03
3779,52,46,42.000000,4.540000,4.2000000000e-02,4.5400000000e-03
3780,53,46,43.000000,4.540000,4.3000000000e-02,4.5400000000e-03
3781,54,46,44.000000,4.540000,4.4000000000e-02,4.5400000000e-03
3782,55,46,45.000000,4.540000,4.5000000000e-02,4.5400000000e-03
3783,56,46,46.000000,4.540000,4.6000000000e-02,4.5400000000e-03
3784,57,46,47.000000,4.540000,4.7000000000e-02,4.5400000000e-03
3785,58,46,48.000000,4.540000,4.8000000000e-02,4.5400000000e-03
3786,59,46,49.000000,4.540000,4.9000000000e-02,4.5400000000e-03
3787,60,46,50.000000,4.540000,5.0000000000e-02,4.5400000000e-03
3788,61,46,52.500000,4.540000,5.2500000000e-02,4.5400000000e-03
3789,62,46,55.000000,4.540000,5.5000000000e-02,4.5400000000e-03
3790,63,46,57.500000,4.540000,5.7500000000e-02,4.5400000000e-03
3791,64,46,60.000000,4.540000,6.0000000000e-02,4.5400000000e-03
3792,65,46,62.500000,4.540000,6.2500000000e-02,4.5400000000e-03
3793,66,46,65.000000,4.540000,6.5000000000e-02,4.5400000000e-03
3794,67,46,67.500000,4.540000,6.7500000000e-02,4.5400000000e-03
3795,68,46,70.000000,4.540000,7.0000000000e-02,4.5400000000e-03
3796,69,46,72.500000,4.540000,7.2500000000e-02,4.5400000000e-03
3797,70,46,75.000000,4.540000,7.5000000000e-02,4.5400000000e-03
3798,71,46,77.500000,4.540000,7.7500000000e-02,4.5400000000e-03
3799,72,46,80.000000,4.540000,8.0000000000e-02,4.5400000000e-03
3800,73,46,82.500000,4.540000,8.2500000000e-02,4.5400000000e-03
3801,74,46,85.000000,4.540000,8.5000000000e-02,4.5400000000e-03
3802,75,46,87.500000,4.540000,8.7500000000e-02,4.5400000000e-03
3803,76,46,90.000000,4.540000,9.0000000000e-02,4.5400000000e-03
3804,77,46,92.500000,4.540000,9.2500000000e-02,4.5400000000e-03
3805,78,46,95.000000,4.540000,9.5000000000e-02,4.5400000000e-03
3806,79,46,97.500000,4.540000,9.7500000000e-02,4.5400000000e-03
3807,80,46,100.000000,4.540000,1.0000000000e-01,4.5400000000e-03
3808,0,47,0.000000,4.550000,0.0000000000e+00,4.5500000000e-03
3809,1,47,0.500000,4.550000,5.0000000000e-04,4.5500000000e-03
3810,2,47,1.000000,4.550000,1.0000000000e-03,4.5500000000e-03
3811,3,47,1.500000,4.550000,1.5000000000e-03,4.5500000000e-03
3812,4,47,2.000000,4.550000,2.0000000000e-03,4.5500000000e-03
3813,5,47,2.500000,4.550000,2.5000000000e-03,4.5500000000e-03
3814,6,47,3.000000,4.550000,3.0000000000e-03,4.5500000000e-03
3815,7,47,3.500000,4.550000,3.5000000000e-03,4.5500000000e-03
3816,8,47,4.000000,4.550000,4.0000000000e-03,4.5500000000e-03
3817,9,47,4.500000,4.550000,4.5000000000e-03,4.5500000000e-03
3818,10,47,5.000000,4.550000,5.0000000000e-03,4.5500000000e-03
3819,11,47,5.500000,4.550000,5.5000000000e-03,4.5500000000e-03
3820,12,47,6.000000,4.550000,6.0000000000e-03,4.5500000000e-03
3821,13,47,6.500000,4.550000,6.5000000000e-03,4.5500000000e-03
3822,14,47,7.000000,4.550000,7.0000000000e-03,4.5500000000e-03
3823,15,47,7.500000,4.550000,7.5000000000e-03,4.5500000000e-03
3824,16,47,8.000000,4.550000,8.0000000000e-03,4.5500000000e-03
